filename,original_format,converted,final_class_id,status,error
train\labels\combined_dataset_train_04823.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04824.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04825.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04826.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04827.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04828.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04829.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04830.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04831.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04832.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04833.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04834.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04835.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04836.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04837.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04838.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04839.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04840.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04841.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04842.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04843.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04844.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04845.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04846.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04847.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04848.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04849.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04850.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04851.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04852.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04853.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04854.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04855.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04856.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04857.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04858.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04859.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04860.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04861.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04862.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04863.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04864.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04865.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04866.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04867.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04868.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04869.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04870.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04871.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04872.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04873.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04874.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04875.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04876.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04877.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04878.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04879.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04880.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04881.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04882.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04883.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04884.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04885.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04886.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04887.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04888.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04889.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04890.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04891.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04892.txt,segmentation,True,2.0,ok,
train\labels\combined_dataset_train_04893.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04894.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04895.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04896.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04897.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04898.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04899.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04900.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04901.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04902.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04903.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04904.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04905.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04906.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04907.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04908.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04909.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04910.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04911.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04912.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04913.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04914.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04915.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04916.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04917.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04918.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04919.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04920.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04921.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04922.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04923.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04924.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04925.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04926.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04927.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04928.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04929.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04930.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04931.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04932.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04933.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04934.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04935.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04936.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04937.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04938.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04939.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04940.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04941.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04942.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04943.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04944.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04945.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04946.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04947.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04948.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04949.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04950.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04951.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04952.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04953.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04954.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04955.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04956.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04957.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04958.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04959.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04960.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04961.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04962.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04963.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04964.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04965.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04966.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04967.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04968.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04969.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04970.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04971.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04972.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04973.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04974.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04975.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04976.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04977.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04978.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04979.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04980.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04981.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04982.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04983.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04984.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04985.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04986.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04987.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04988.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04989.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04990.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04991.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04992.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04993.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04994.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04995.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04996.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04997.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04998.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_04999.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05000.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05001.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05002.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05003.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05004.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05005.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05006.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05007.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05008.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05009.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05010.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05011.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05012.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05013.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05014.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05015.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05016.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05017.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05018.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05019.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05020.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05021.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05022.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05023.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05024.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05025.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05026.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05027.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05028.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05029.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05030.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05031.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05032.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05033.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05034.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05035.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05036.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05037.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05038.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05039.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05040.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05041.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05042.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05043.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05044.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05045.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05046.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05047.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05048.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05049.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05050.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05051.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05052.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05053.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05054.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05055.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05056.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05057.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05058.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05059.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05060.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05061.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05062.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05063.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05064.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05065.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05066.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05067.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05068.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05069.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05070.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05071.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05072.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05073.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05074.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05075.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05076.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05077.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05078.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05079.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05080.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05081.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05082.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05083.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05084.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05085.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05086.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05087.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05088.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05089.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05090.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05091.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05092.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05093.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05094.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05095.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05096.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05097.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05098.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05099.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05100.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05101.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05102.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05103.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05104.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05105.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05106.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05107.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05108.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05109.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05110.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05111.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05112.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05113.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05114.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05115.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05116.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05117.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05118.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05119.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05120.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05121.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05122.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05123.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05124.txt,segmentation,True,0.0,error,line 1: segmentation coordinates must be normalized between 0 and 1
train\labels\combined_dataset_train_05125.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05126.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05127.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05128.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05129.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05130.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05131.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05132.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05133.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05134.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05135.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05136.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05137.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05138.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05139.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05140.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05141.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05142.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05143.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05144.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05145.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05146.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05147.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05148.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05149.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05150.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05151.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05152.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05153.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05154.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05155.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05156.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05157.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05158.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05159.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05160.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05161.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05162.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05163.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05164.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05165.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05166.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05167.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05168.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05169.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05170.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05171.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05172.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05173.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05174.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05175.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05176.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05177.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05178.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05179.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05180.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05181.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05182.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05183.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05184.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05185.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05186.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05187.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05188.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05189.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05190.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05191.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05192.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05193.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05194.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05195.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05196.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05197.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05198.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05199.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05200.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05201.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05202.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05203.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05204.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05205.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05206.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05207.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05208.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05209.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05210.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05211.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05212.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05213.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05214.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05215.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05216.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05217.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05218.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05219.txt,segmentation,True,0.0,ok,
train\labels\combined_dataset_train_05220.txt,segmentation,True,0.0,ok,
